Serial Number:,PSY1E10S
APP Serial #:,0300039A
Head Serial #:,1864
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,PSY1E10S_1864 
Instrument Comment:,27/03/2018Acklab 
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,15,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
24/07/2021,07:10:01,13.55,-5.91,0.00,0.00,0.25,-3.81,-0.04,-0.83,4.20,23.60 ,present ,12.60 ,51.00 ,
24/07/2021,07:20:00,13.63,-5.68,0.00,0.00,0.25,-3.81,-0.01,-0.80,4.20,23.80 ,present ,12.63 ,51.30 ,
24/07/2021,07:30:00,13.70,-5.82,0.17,-0.82,0.25,-3.81,-0.10,-0.82,4.20,24.00 ,present ,12.60 ,51.30 ,
24/07/2021,07:40:01,13.75,-5.84,0.00,0.00,0.25,-3.81,-0.12,-0.82,4.20,23.80 ,present ,12.60 ,51.30 ,
24/07/2021,07:50:00,13.77,-5.73,0.00,0.00,0.25,-3.81,-0.33,-0.80,4.20,23.80 ,present ,12.60 ,51.30 ,
24/07/2021,08:00:00,13.75,-6.11,0.00,0.00,0.25,-3.81,-0.21,-0.86,4.20,24.10 ,present ,12.60 ,51.30 ,
24/07/2021,08:10:00,13.78,-5.84,0.20,-0.83,0.25,-3.81,-0.20,-0.82,4.20,24.30 ,present ,12.56 ,51.60 ,
24/07/2021,08:20:00,13.81,-5.78,0.00,0.00,0.25,-3.81,-0.24,-0.81,4.20,24.40 ,present ,12.60 ,51.30 ,
24/07/2021,08:30:00,13.82,-5.94,0.00,0.00,0.25,-3.81,-0.32,-0.83,4.20,24.40 ,present ,12.64 ,51.60 ,
24/07/2021,08:40:00,13.86,-5.97,0.00,0.00,0.25,-3.81,-0.20,-0.84,4.20,24.70 ,present ,12.60 ,51.00 ,
24/07/2021,08:50:00,13.86,-5.77,0.18,-0.81,0.25,-3.81,-0.18,-0.81,4.20,24.70 ,present ,12.60 ,51.60 ,
24/07/2021,09:00:00,13.89,-5.85,0.00,0.00,0.25,-3.81,-0.20,-0.82,4.20,24.90 ,present ,12.60 ,51.30 ,
24/07/2021,09:10:00,13.94,-5.58,0.00,0.00,0.25,-3.81,-0.05,-0.78,4.20,24.80 ,present ,12.64 ,51.60 ,
24/07/2021,09:20:00,13.95,-5.81,0.21,-0.83,0.25,-3.81,-0.11,-0.82,4.20,25.10 ,present ,12.60 ,51.30 ,
24/07/2021,09:30:01,14.04,-6.42,0.19,-0.91,0.25,-3.81,-0.07,-0.90,4.20,25.00 ,present ,12.60 ,51.90 ,
24/07/2021,09:40:01,14.09,-5.60,0.25,-0.81,0.25,-3.81,0.14,-0.78,4.20,25.50 ,present ,12.63 ,51.30 ,
24/07/2021,09:50:01,14.21,-5.50,0.30,-0.82,0.25,-3.81,0.01,-0.77,4.20,26.00 ,present ,12.60 ,51.90 ,
24/07/2021,10:00:01,14.28,-5.84,0.29,-0.86,0.25,-3.81,0.02,-0.82,4.20,25.70 ,present ,12.64 ,51.60 ,
24/07/2021,10:10:00,14.37,-5.77,0.31,-0.86,0.25,-3.81,0.18,-0.81,4.20,26.10 ,present ,12.60 ,51.60 ,
24/07/2021,10:20:01,14.54,-5.49,0.45,-0.87,0.25,-3.81,0.23,-0.77,4.20,26.40 ,present ,12.60 ,51.60 ,
24/07/2021,10:30:01,14.61,-5.74,0.53,-0.93,0.25,-3.81,0.18,-0.80,4.20,27.10 ,present ,12.60 ,51.90 ,
24/07/2021,10:40:01,14.90,-7.59,0.77,-1.28,0.25,-3.81,0.28,-1.06,4.20,28.20 ,present ,12.60 ,52.20 ,
24/07/2021,10:50:01,15.20,-7.82,0.83,-1.32,0.25,-3.81,-0.11,-1.09,4.20,29.60 ,present ,12.60 ,51.90 ,
24/07/2021,11:00:00,15.70,-6.58,0.89,-1.17,0.25,-3.81,-0.29,-0.92,4.20,31.10 ,present ,12.64 ,52.50 ,
24/07/2021,11:10:01,16.40,-6.98,0.78,-1.17,0.25,-3.81,-0.55,-0.97,4.20,32.09 ,present ,12.60 ,52.20 ,
24/07/2021,11:20:01,17.04,-7.48,0.61,-1.18,0.25,-3.81,-0.92,-1.04,4.20,32.80 ,present ,12.64 ,52.50 ,
24/07/2021,11:30:00,17.57,-7.08,0.52,-1.09,0.25,-3.81,-0.69,-0.98,4.20,33.20 ,present ,12.64 ,52.20 ,
24/07/2021,11:40:01,18.03,-6.75,0.59,-1.06,0.25,-3.81,-0.60,-0.93,4.20,33.30 ,present ,12.64 ,52.20 ,
24/07/2021,11:50:00,18.39,-7.00,0.66,-1.11,0.25,-3.81,-0.60,-0.96,4.20,33.59 ,present ,12.64 ,52.50 ,
24/07/2021,12:00:01,18.75,-6.82,0.81,-1.13,0.25,-3.81,-0.36,-0.94,4.20,34.09 ,present ,12.64 ,52.50 ,
24/07/2021,12:10:01,19.04,-6.11,1.24,-1.16,0.25,-3.81,0.03,-0.84,4.20,34.80 ,present ,12.65 ,52.80 ,
24/07/2021,12:20:00,19.20,-5.53,1.54,-1.17,0.25,-3.81,0.09,-0.76,4.20,35.40 ,present ,12.61 ,52.80 ,
24/07/2021,12:30:01,19.27,-5.60,1.63,-1.21,0.25,-3.81,0.19,-0.77,4.20,36.09 ,present ,12.61 ,52.50 ,
24/07/2021,12:40:00,19.35,-5.14,1.64,-1.15,0.25,-3.81,-0.07,-0.70,4.20,36.70 ,present ,12.61 ,52.50 ,
24/07/2021,12:50:00,19.35,-5.76,1.42,-1.16,0.25,-3.81,-0.13,-0.79,4.21,37.40 ,present ,12.57 ,52.50 ,
24/07/2021,13:00:01,19.43,-6.30,1.34,-1.21,0.25,-3.81,-0.30,-0.86,4.21,38.09 ,present ,12.57 ,52.80 ,
24/07/2021,13:10:00,19.54,-6.35,1.25,-1.19,0.25,-3.81,-0.35,-0.87,4.21,38.40 ,present ,12.61 ,52.80 ,
24/07/2021,13:20:00,19.54,-6.24,1.27,-1.18,0.25,-3.81,-0.25,-0.85,4.21,38.80 ,present ,12.61 ,53.40 ,
24/07/2021,13:30:01,19.55,-5.63,1.45,-1.15,0.25,-3.81,-0.01,-0.77,4.20,39.30 ,present ,12.61 ,53.10 ,
24/07/2021,13:40:00,19.63,-5.44,1.47,-1.13,0.25,-3.81,-0.04,-0.74,4.21,39.59 ,present ,12.61 ,52.80 ,
24/07/2021,13:50:00,19.73,-5.88,1.46,-1.19,0.25,-3.81,-0.16,-0.80,4.20,39.59 ,present ,12.61 ,52.80 ,
24/07/2021,14:00:00,19.84,-6.12,1.46,-1.22,0.25,-3.81,-0.15,-0.84,4.21,39.50 ,present ,12.58 ,54.00 ,
24/07/2021,14:10:00,19.79,-5.88,1.60,-1.23,0.25,-3.81,0.08,-0.80,4.20,39.00 ,present ,12.61 ,52.80 ,
24/07/2021,14:20:00,19.71,-5.01,1.93,-1.21,0.25,-3.81,0.23,-0.68,4.20,39.00 ,present ,12.61 ,52.80 ,
24/07/2021,14:30:00,19.79,-5.08,1.92,-1.22,0.25,-3.81,0.29,-0.69,4.20,39.00 ,present ,12.61 ,53.40 ,
24/07/2021,14:40:00,19.84,-5.90,1.56,-1.22,0.25,-3.81,-0.06,-0.81,4.21,38.90 ,present ,12.58 ,53.40 ,
24/07/2021,14:50:00,19.93,-6.19,1.53,-1.25,0.25,-3.81,-0.08,-0.85,4.21,39.90 ,present ,12.62 ,53.70 ,
24/07/2021,15:00:00,20.18,-7.06,1.29,-1.29,0.25,-3.81,-0.52,-0.96,4.21,42.20 ,present ,12.59 ,54.30 ,
24/07/2021,15:10:00,20.24,-7.75,1.05,-1.31,0.25,-3.81,-0.68,-1.06,4.21,44.60 ,present ,12.59 ,55.20 ,
24/07/2021,15:20:00,20.44,-6.88,1.10,-1.20,0.25,-3.81,-0.55,-0.94,4.21,46.90 ,present ,12.59 ,54.90 ,
24/07/2021,15:30:00,20.49,-7.34,0.96,-1.22,0.25,-3.81,-0.79,-1.00,4.21,49.00 ,present ,12.60 ,55.80 ,
24/07/2021,15:40:01,20.58,-7.44,1.05,-1.27,0.25,-3.81,-0.43,-1.02,4.21,49.90 ,present ,12.60 ,55.50 ,
24/07/2021,15:50:01,20.60,-7.58,1.11,-1.30,0.25,-3.81,-0.49,-1.03,4.21,49.00 ,present ,12.59 ,55.20 ,
24/07/2021,16:00:01,20.58,-7.78,1.08,-1.32,0.25,-3.81,-0.36,-1.06,4.21,46.30 ,present ,12.62 ,54.60 ,
24/07/2021,16:10:01,20.80,-7.85,1.12,-1.34,0.25,-3.81,-0.16,-1.07,4.21,43.10 ,present ,12.58 ,53.70 ,
24/07/2021,16:20:01,20.91,-8.22,0.93,-1.33,0.25,-3.81,-0.51,-1.12,4.20,40.09 ,present ,12.61 ,53.10 ,
24/07/2021,16:30:01,21.09,-9.12,0.54,-1.34,0.25,-3.81,-1.14,-1.24,4.21,37.59 ,present ,12.61 ,52.50 ,
24/07/2021,16:40:00,21.39,-10.27,0.00,0.00,0.25,-3.81,-1.52,-1.40,4.20,36.09 ,present ,12.60 ,52.20 ,
24/07/2021,16:50:01,21.73,-9.77,0.00,0.00,0.25,-3.81,-1.02,-1.33,4.20,35.00 ,present ,12.60 ,52.20 ,
24/07/2021,17:00:01,21.91,-9.42,0.25,-1.29,0.25,-3.81,-0.84,-1.28,4.20,34.00 ,present ,12.60 ,52.20 ,
24/07/2021,17:10:00,21.86,-10.20,0.00,0.00,0.25,-3.81,-1.38,-1.39,4.20,33.40 ,present ,12.60 ,52.20 ,
24/07/2021,17:20:01,21.75,-10.34,0.00,0.00,0.25,-3.81,-1.45,-1.41,4.20,32.70 ,present ,12.60 ,52.20 ,
24/07/2021,17:30:01,21.47,-9.32,0.00,0.00,0.25,-3.81,-1.06,-1.27,4.20,32.30 ,present ,12.61 ,52.50 ,
24/07/2021,17:40:00,21.02,-8.26,0.00,0.00,0.25,-3.81,-0.43,-1.12,4.20,31.30 ,present ,12.64 ,51.90 ,
24/07/2021,17:50:01,20.57,-7.88,0.00,0.00,0.25,-3.81,-0.13,-1.08,4.20,31.40 ,present ,12.60 ,51.90 ,
24/07/2021,18:00:01,20.14,-7.41,0.00,0.00,0.25,-3.81,-0.17,-1.01,4.20,30.90 ,present ,12.64 ,52.20 ,
24/07/2021,18:10:00,19.75,-7.45,0.00,0.00,0.25,-3.81,-0.42,-1.02,4.20,30.80 ,present ,12.60 ,51.90 ,
24/07/2021,18:20:01,19.39,-7.59,0.00,0.00,0.25,-3.81,-0.34,-1.04,4.20,30.40 ,present ,12.60 ,51.90 ,
24/07/2021,18:30:00,19.10,-7.74,0.00,0.00,0.25,-3.81,-0.61,-1.06,4.20,30.20 ,present ,12.64 ,52.20 ,
24/07/2021,18:40:00,18.81,-7.92,0.00,0.00,0.25,-3.81,-0.81,-1.09,4.20,30.00 ,present ,12.60 ,51.60 ,
24/07/2021,18:50:01,18.52,-8.01,0.00,0.00,0.25,-3.81,-0.89,-1.10,4.20,29.40 ,present ,12.60 ,51.60 ,
24/07/2021,19:00:00,18.24,-8.03,0.00,0.00,0.25,-3.81,-0.92,-1.11,4.20,29.10 ,present ,12.60 ,52.20 ,
24/07/2021,19:10:00,17.97,-7.98,0.00,0.00,0.25,-3.81,-0.96,-1.10,4.20,28.60 ,present ,12.60 ,51.60 ,
24/07/2021,19:20:00,17.76,-7.70,0.00,0.00,0.25,-3.81,-1.00,-1.06,4.20,28.20 ,present ,12.60 ,51.60 ,
24/07/2021,19:30:00,17.53,-7.59,0.00,0.00,0.25,-3.81,-0.94,-1.05,4.20,28.10 ,present ,12.64 ,51.90 ,
24/07/2021,19:40:01,17.32,-7.17,0.00,0.00,0.25,-3.81,-0.76,-0.99,4.20,27.60 ,present ,12.56 ,51.60 ,
24/07/2021,19:50:00,17.11,-7.12,0.00,0.00,0.25,-3.81,-0.99,-0.99,4.20,27.40 ,present ,12.60 ,51.30 ,
24/07/2021,20:00:00,16.91,-7.20,0.00,0.00,0.25,-3.81,-0.89,-1.00,4.20,27.20 ,present ,12.60 ,51.90 ,
24/07/2021,20:10:00,16.70,-10.36,0.00,0.00,0.25,-3.81,-0.92,-1.44,4.20,26.80 ,present ,12.60 ,51.90 ,
24/07/2021,20:20:00,16.49,-10.17,0.00,0.00,0.25,-3.81,-1.00,-1.41,4.20,26.70 ,present ,12.60 ,51.90 ,
24/07/2021,20:30:00,16.34,-9.37,0.00,0.00,0.25,-3.81,-0.77,-1.30,4.20,26.20 ,present ,12.60 ,51.90 ,
24/07/2021,20:40:00,16.23,-8.59,0.00,0.00,0.25,-3.81,-0.69,-1.19,4.20,26.20 ,present ,12.60 ,51.30 ,
24/07/2021,20:50:00,16.08,-8.46,0.00,0.00,0.25,-3.81,-0.83,-1.18,4.20,25.90 ,present ,12.64 ,51.90 ,
24/07/2021,21:00:00,15.95,-8.05,0.00,0.00,0.25,-3.81,-0.69,-1.12,4.20,25.80 ,present ,12.60 ,51.60 ,
24/07/2021,21:10:00,15.76,-7.79,0.00,0.00,0.25,-3.81,-0.91,-1.09,4.20,25.40 ,present ,12.60 ,51.30 ,
24/07/2021,21:20:00,15.55,-7.65,0.00,0.00,0.25,-3.81,-0.75,-1.07,4.20,25.10 ,present ,12.60 ,51.30 ,
24/07/2021,21:30:01,15.38,-7.46,0.00,0.00,0.25,-3.81,-0.87,-1.04,4.20,25.00 ,present ,12.60 ,51.30 ,
24/07/2021,21:40:01,15.22,-7.33,0.00,0.00,0.25,-3.81,-0.74,-1.02,4.20,25.00 ,present ,12.60 ,51.30 ,
24/07/2021,21:50:01,15.11,-7.37,0.00,0.00,0.25,-3.81,-0.58,-1.03,4.20,24.70 ,present ,12.64 ,51.60 ,
24/07/2021,22:00:01,15.01,-7.06,0.00,0.00,0.25,-3.81,-0.50,-0.99,4.20,24.70 ,present ,12.60 ,51.00 ,
24/07/2021,22:10:01,14.93,-6.92,0.00,0.00,0.25,-3.81,-0.48,-0.97,4.20,24.50 ,present ,12.60 ,51.00 ,
24/07/2021,22:20:01,14.85,-6.71,0.00,0.00,0.25,-3.81,-0.47,-0.94,4.20,24.90 ,present ,12.63 ,51.30 ,
24/07/2021,22:30:01,14.77,-6.71,0.00,0.00,0.25,-3.81,-0.44,-0.94,4.20,24.80 ,present ,12.60 ,51.60 ,
24/07/2021,22:40:01,14.67,-6.77,0.00,0.00,0.25,-3.81,-0.46,-0.95,4.20,24.70 ,present ,12.60 ,51.30 ,
24/07/2021,22:50:01,14.62,-6.58,0.00,0.00,0.25,-3.81,-0.46,-0.92,4.20,24.60 ,present ,12.60 ,51.90 ,
24/07/2021,23:00:01,14.59,-6.63,0.00,0.00,0.25,-3.81,-0.35,-0.93,4.20,24.60 ,present ,12.63 ,51.30 ,
24/07/2021,23:10:00,14.56,-7.17,0.00,0.00,0.25,-3.81,-0.37,-1.00,4.20,24.40 ,present ,12.60 ,51.30 ,
24/07/2021,23:20:01,14.51,-6.17,0.00,0.00,0.25,-3.81,-0.40,-0.86,4.20,24.60 ,present ,12.64 ,51.60 ,
24/07/2021,23:30:00,14.46,-6.46,0.00,0.00,0.25,-3.81,-0.35,-0.90,4.20,24.20 ,present ,12.60 ,51.90 ,
24/07/2021,23:40:01,14.44,-6.42,0.00,0.00,0.25,-3.81,-0.28,-0.90,4.20,24.50 ,present ,12.60 ,51.30 ,
24/07/2021,23:50:01,14.42,-6.16,0.00,0.00,0.25,-3.81,-0.27,-0.86,4.20,24.30 ,present ,12.63 ,51.00 ,
25/07/2021,00:00:00,14.41,-6.20,0.00,0.00,0.25,-3.81,-0.32,-0.87,4.20,24.40 ,present ,12.60 ,51.00 ,
25/07/2021,00:10:01,14.38,-6.05,0.00,0.00,0.25,-3.81,-0.39,-0.85,4.20,24.30 ,present ,12.60 ,51.60 ,
25/07/2021,00:20:00,14.36,-5.90,0.00,0.00,0.25,-3.81,-0.25,-0.83,4.20,24.60 ,present ,12.60 ,51.60 ,
25/07/2021,00:30:00,14.31,-6.04,0.00,0.00,0.25,-3.81,-0.29,-0.85,4.20,24.30 ,present ,12.60 ,51.30 ,
25/07/2021,00:40:01,14.29,-5.79,0.00,0.00,0.25,-3.81,-0.24,-0.81,4.20,24.10 ,present ,12.64 ,51.60 ,
25/07/2021,00:50:00,14.24,-5.86,0.00,0.00,0.25,-3.81,-0.39,-0.82,4.20,24.40 ,present ,12.64 ,51.60 ,
25/07/2021,01:00:00,14.19,-5.74,0.00,0.00,0.25,-3.81,-0.39,-0.81,4.20,24.00 ,present ,12.64 ,51.60 ,
25/07/2021,01:10:00,14.12,-5.24,0.00,0.00,0.25,-3.81,-0.49,-0.73,4.20,24.30 ,present ,12.63 ,51.30 ,
25/07/2021,01:20:00,14.04,-5.16,0.00,0.00,0.25,-3.81,-0.38,-0.72,4.20,24.10 ,present ,12.60 ,51.00 ,
25/07/2021,01:30:00,13.97,-5.29,0.00,0.00,0.25,-3.81,-0.50,-0.74,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,01:40:01,13.88,-5.48,0.00,0.00,0.25,-3.81,-0.42,-0.77,4.20,23.90 ,present ,12.60 ,51.60 ,
25/07/2021,01:50:00,13.82,-5.49,0.00,0.00,0.25,-3.81,-0.40,-0.77,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,02:00:00,13.82,-5.40,0.00,0.00,0.25,-3.81,-0.25,-0.76,4.20,24.00 ,present ,12.63 ,51.00 ,
25/07/2021,02:10:01,13.81,-5.37,0.00,0.00,0.25,-3.81,-0.26,-0.75,4.20,24.10 ,present ,12.63 ,51.30 ,
25/07/2021,02:20:00,13.83,-5.31,0.00,0.00,0.25,-3.81,-0.15,-0.75,4.20,24.00 ,present ,12.60 ,51.30 ,
25/07/2021,02:30:00,13.80,-5.39,0.00,0.00,0.25,-3.81,-0.38,-0.76,4.20,24.30 ,present ,12.60 ,51.30 ,
25/07/2021,02:40:00,13.80,-5.47,0.00,0.00,0.25,-3.81,-0.24,-0.77,4.20,23.90 ,present ,12.60 ,51.00 ,
25/07/2021,02:50:00,13.80,-5.61,0.00,0.00,0.25,-3.81,-0.17,-0.79,4.20,23.90 ,present ,12.60 ,51.00 ,
25/07/2021,03:00:00,13.83,-5.40,0.00,0.00,0.25,-3.81,-0.05,-0.76,4.20,24.10 ,present ,12.60 ,51.30 ,
25/07/2021,03:10:01,13.86,-5.68,0.00,0.00,0.25,-3.81,-0.20,-0.80,4.20,23.80 ,present ,12.63 ,51.30 ,
25/07/2021,03:20:01,13.83,-5.60,0.00,0.00,0.25,-3.81,-0.40,-0.79,4.20,24.00 ,present ,12.63 ,51.00 ,
25/07/2021,03:30:00,13.84,-5.45,0.00,0.00,0.25,-3.81,-0.16,-0.76,4.20,23.40 ,present ,12.63 ,51.30 ,
25/07/2021,03:40:01,13.84,-5.44,0.00,0.00,0.25,-3.81,-0.27,-0.76,4.20,24.10 ,present ,12.63 ,51.00 ,
25/07/2021,03:50:01,13.81,-5.71,0.00,0.00,0.25,-3.81,-0.26,-0.80,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,04:00:01,13.82,-5.85,0.00,0.00,0.25,-3.81,-0.17,-0.82,4.20,23.80 ,present ,12.63 ,51.00 ,
25/07/2021,04:10:01,13.84,-5.67,0.00,0.00,0.25,-3.81,-0.10,-0.80,4.20,24.00 ,present ,12.63 ,51.30 ,
25/07/2021,04:20:01,13.84,-5.65,0.00,0.00,0.25,-3.81,-0.27,-0.79,4.20,23.80 ,present ,12.60 ,51.30 ,
25/07/2021,04:30:01,13.87,-5.74,0.00,0.00,0.25,-3.81,-0.11,-0.81,4.20,23.90 ,present ,12.60 ,51.90 ,
25/07/2021,04:40:01,13.87,-5.57,0.00,0.00,0.25,-3.81,-0.20,-0.78,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,04:50:00,13.84,-5.72,0.00,0.00,0.25,-3.81,-0.37,-0.80,4.20,24.10 ,present ,12.60 ,51.60 ,
25/07/2021,05:00:01,13.78,-5.67,0.00,0.00,0.25,-3.81,-0.37,-0.80,4.20,23.80 ,present ,12.63 ,51.30 ,
25/07/2021,05:10:01,13.78,-5.40,0.00,0.00,0.25,-3.81,-0.14,-0.76,4.20,23.70 ,present ,12.63 ,51.30 ,
25/07/2021,05:20:00,13.78,-5.50,0.00,0.00,0.25,-3.81,-0.35,-0.77,4.20,23.60 ,present ,12.60 ,51.30 ,
25/07/2021,05:30:01,13.77,-5.40,0.00,0.00,0.25,-3.81,-0.18,-0.76,4.20,23.60 ,present ,12.60 ,51.30 ,
25/07/2021,05:40:01,13.74,-5.65,0.00,0.00,0.25,-3.81,-0.33,-0.79,4.20,23.70 ,present ,12.64 ,51.60 ,
25/07/2021,05:50:00,13.74,-5.57,0.00,0.00,0.25,-3.81,-0.23,-0.78,4.20,23.60 ,present ,12.60 ,51.60 ,
25/07/2021,06:00:01,13.77,-5.36,0.00,0.00,0.25,-3.81,-0.22,-0.75,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,06:10:00,13.77,-6.24,0.00,0.00,0.25,-3.81,-0.29,-0.88,4.20,24.00 ,present ,12.60 ,51.30 ,
25/07/2021,06:20:00,13.80,-5.54,0.00,0.00,0.25,-3.81,-0.19,-0.78,4.20,23.90 ,present ,12.60 ,51.90 ,
25/07/2021,06:30:01,13.84,-5.47,0.00,0.00,0.25,-3.81,-0.16,-0.77,4.20,24.00 ,present ,12.60 ,51.30 ,
25/07/2021,06:40:00,13.87,-5.43,0.00,0.00,0.25,-3.81,-0.22,-0.76,4.20,24.00 ,present ,12.60 ,51.30 ,
25/07/2021,06:50:00,13.93,-5.70,0.00,0.00,0.25,-3.81,-0.15,-0.80,4.20,23.90 ,present ,12.60 ,51.30 ,
25/07/2021,07:00:00,13.93,-5.78,0.00,0.00,0.25,-3.81,-0.14,-0.81,4.20,24.40 ,present ,12.64 ,51.60 ,
25/07/2021,07:10:00,13.98,-6.07,0.00,0.00,0.25,-3.81,-0.13,-0.85,4.20,24.30 ,present ,12.56 ,51.30 ,
25/07/2021,07:20:00,13.99,-5.99,0.00,0.00,0.25,-3.81,-0.26,-0.84,4.20,23.80 ,present ,12.60 ,51.60 ,
25/07/2021,07:30:00,14.03,-5.76,0.00,0.00,0.25,-3.81,-0.25,-0.81,4.20,24.10 ,present ,12.60 ,51.30 ,
25/07/2021,07:40:00,14.05,-5.90,0.00,0.00,0.25,-3.81,-0.27,-0.83,4.20,24.10 ,present ,12.63 ,51.30 ,
25/07/2021,07:50:00,14.05,-6.00,0.00,0.00,0.25,-3.81,-0.23,-0.84,4.21,24.30 ,present ,12.60 ,51.30 ,
25/07/2021,08:00:00,14.05,-6.11,0.00,0.00,0.25,-3.81,-0.23,-0.86,4.20,24.20 ,present ,12.63 ,51.30 ,
25/07/2021,08:10:00,14.07,-6.33,0.00,0.00,0.25,-3.81,-0.26,-0.89,4.20,24.30 ,present ,12.60 ,51.30 ,
25/07/2021,08:20:00,14.08,-6.36,0.00,0.00,0.25,-3.81,-0.28,-0.89,4.20,24.60 ,present ,12.64 ,51.90 ,
25/07/2021,08:30:00,14.09,-6.67,0.00,0.00,0.25,-3.81,-0.26,-0.94,4.20,24.50 ,present ,12.63 ,51.30 ,
25/07/2021,08:40:00,14.10,-6.46,0.00,0.00,0.25,-3.81,-0.27,-0.91,4.20,24.60 ,present ,12.60 ,51.30 ,
25/07/2021,08:50:01,14.11,-6.81,0.00,0.00,0.25,-3.81,-0.18,-0.96,4.20,24.60 ,present ,12.60 ,51.60 ,
25/07/2021,09:00:01,14.15,-6.46,0.00,0.00,0.25,-3.81,-0.29,-0.91,4.20,24.90 ,present ,12.60 ,51.30 ,
25/07/2021,09:10:01,14.16,-6.42,0.00,0.00,0.25,-3.81,-0.08,-0.90,4.20,24.70 ,present ,12.63 ,51.30 ,
25/07/2021,09:20:01,14.17,-6.74,0.21,-0.96,0.25,-3.81,-0.20,-0.95,4.20,24.90 ,present ,12.60 ,51.60 ,
25/07/2021,09:30:01,14.26,-6.51,0.18,-0.92,0.25,-3.81,-0.03,-0.91,4.20,25.40 ,present ,12.60 ,51.30 ,
25/07/2021,09:40:01,14.32,-6.53,0.21,-0.93,0.25,-3.81,0.07,-0.92,4.20,25.50 ,present ,12.60 ,51.60 ,
25/07/2021,09:50:00,14.41,-6.65,0.30,-0.98,0.25,-3.81,0.03,-0.93,4.20,25.60 ,present ,12.60 ,51.30 ,
25/07/2021,10:00:01,14.58,-6.74,0.35,-1.01,0.25,-3.81,0.54,-0.94,4.20,26.10 ,present ,12.64 ,51.90 ,
25/07/2021,10:10:01,14.97,-5.74,0.62,-0.96,0.25,-3.81,0.91,-0.80,4.20,27.00 ,present ,12.60 ,51.60 ,
25/07/2021,10:20:00,15.53,-4.78,1.04,-0.97,0.25,-3.81,0.50,-0.66,4.20,28.80 ,present ,12.64 ,52.20 ,
25/07/2021,10:30:01,16.12,-6.08,0.90,-1.09,0.25,-3.81,-0.22,-0.84,4.20,30.20 ,present ,12.61 ,52.50 ,
25/07/2021,10:40:00,16.85,-8.55,0.45,-1.27,0.25,-3.81,-1.32,-1.19,4.20,31.80 ,present ,12.60 ,52.20 ,
25/07/2021,10:50:01,17.73,-9.78,0.22,-1.36,0.25,-3.81,-1.75,-1.35,4.20,33.00 ,present ,12.61 ,52.80 ,
25/07/2021,11:00:01,18.43,-9.59,0.00,0.00,0.25,-3.81,-1.43,-1.32,4.21,33.50 ,present ,12.61 ,52.50 ,
25/07/2021,11:10:00,19.06,-9.09,0.00,0.00,0.25,-3.81,-0.81,-1.25,4.21,34.09 ,present ,12.61 ,52.80 ,
25/07/2021,11:20:01,19.37,-8.96,0.29,-1.26,0.25,-3.81,-0.29,-1.23,4.20,33.70 ,present ,12.61 ,52.80 ,
25/07/2021,11:30:00,19.59,-8.69,0.43,-1.26,0.25,-3.81,-0.12,-1.19,4.21,33.90 ,present ,12.60 ,52.20 ,
25/07/2021,11:40:01,19.84,-8.03,0.61,-1.22,0.25,-3.81,0.10,-1.10,4.20,34.30 ,present ,12.60 ,52.20 ,
25/07/2021,11:50:01,20.06,-7.70,0.91,-1.26,0.25,-3.81,-0.08,-1.05,4.20,34.80 ,present ,12.61 ,52.80 ,
25/07/2021,12:00:00,20.39,-6.84,1.35,-1.27,0.25,-3.81,0.13,-0.93,4.20,35.40 ,present ,12.61 ,52.50 ,
25/07/2021,12:10:01,20.79,-7.15,1.37,-1.32,0.25,-3.81,0.03,-0.97,4.20,36.00 ,present ,12.65 ,53.10 ,
25/07/2021,12:20:00,20.99,-7.69,1.25,-1.35,0.25,-3.81,-0.33,-1.05,4.21,36.40 ,present ,12.65 ,53.10 ,
25/07/2021,12:30:00,21.13,-7.39,1.32,-1.33,0.25,-3.81,-0.07,-1.01,4.20,36.90 ,present ,12.65 ,52.80 ,
25/07/2021,12:40:00,21.04,-7.42,1.39,-1.35,0.25,-3.81,-0.26,-1.01,4.21,37.70 ,present ,12.61 ,52.80 ,
25/07/2021,12:50:00,20.92,-7.22,1.43,-1.34,0.25,-3.81,-0.20,-0.98,4.21,38.20 ,present ,12.57 ,52.80 ,
25/07/2021,13:00:00,20.62,-6.34,1.75,-1.32,0.25,-3.81,0.30,-0.86,4.21,38.50 ,present ,12.57 ,52.80 ,
25/07/2021,13:10:00,20.42,-5.35,2.12,-1.30,0.25,-3.81,0.56,-0.73,4.20,38.80 ,present ,12.58 ,53.40 ,
