Serial Number:,PSY1E40Z
APP Serial #:,0300094F
Head Serial #:,1960
App Ver:,R1-7-8
COM Ver:,R2-5-0
Instrument Name:,ICT PSYCHROMETER 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,15,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
21/07/2021,13:30:00,21.79,-0.695,0.610,-0.17,0.38,-3.40,0.020,-0.09,8.315,4.21,38.40 ,present ,12.64 ,51.90 ,
21/07/2021,13:40:00,21.89,-0.596,0.635,-0.17,0.38,-3.40,-0.027,-0.08,8.312,4.21,39.09 ,present ,12.64 ,52.20 ,
21/07/2021,13:50:00,22.04,-0.590,0.767,-0.21,0.38,-3.40,-0.040,-0.08,8.305,4.21,39.70 ,present ,12.64 ,51.60 ,
21/07/2021,14:00:00,21.97,-0.369,0.728,-0.17,0.38,-3.40,-0.150,-0.05,8.308,4.21,39.50 ,present ,12.63 ,51.30 ,
21/07/2021,14:10:00,21.97,-0.370,0.835,-0.20,0.38,-3.40,-0.015,-0.05,8.308,4.21,39.09 ,present ,12.67 ,51.30 ,
21/07/2021,14:20:00,21.94,-0.269,1.003,-0.24,0.38,-3.40,0.313,-0.03,8.308,4.21,38.90 ,present ,12.63 ,51.30 ,
21/07/2021,14:30:00,21.97,0.180,1.450,-0.32,0.38,-3.40,0.306,0.02,8.308,4.21,38.50 ,present ,12.64 ,51.60 ,
21/07/2021,14:40:00,21.92,0.626,1.917,-0.41,0.38,-3.40,0.239,0.08,8.308,4.21,38.30 ,present ,12.63 ,51.30 ,
21/07/2021,14:50:00,21.86,0.474,1.894,-0.43,0.38,-3.40,-0.012,0.06,8.312,4.21,38.40 ,present ,12.64 ,51.60 ,
21/07/2021,15:00:00,21.94,0.488,1.877,-0.42,0.38,-3.40,-0.178,0.06,8.308,4.21,38.30 ,present ,12.67 ,51.30 ,
21/07/2021,15:10:00,22.12,0.519,1.855,-0.40,0.38,-3.40,-0.038,0.07,8.301,4.21,38.20 ,present ,12.63 ,51.00 ,
21/07/2021,15:20:00,22.25,0.734,2.046,-0.43,0.38,-3.40,-0.060,0.09,8.297,4.21,37.50 ,present ,12.67 ,51.30 ,
21/07/2021,15:30:00,22.44,0.451,1.956,-0.44,0.38,-3.40,-0.177,0.06,8.290,4.21,37.20 ,present ,12.63 ,50.70 ,
21/07/2021,15:40:00,22.62,0.249,1.571,-0.34,0.38,-3.40,-0.526,0.03,8.283,4.21,36.90 ,present ,12.63 ,50.70 ,
21/07/2021,15:50:00,22.87,0.043,1.331,-0.29,0.38,-3.40,-0.188,0.00,8.276,4.21,36.09 ,present ,12.67 ,51.00 ,
21/07/2021,16:00:00,23.04,-0.227,1.147,-0.27,0.38,-3.40,-0.453,-0.03,8.269,4.21,35.50 ,present ,12.63 ,51.00 ,
21/07/2021,16:10:00,23.13,-0.201,1.078,-0.24,0.38,-3.40,-0.340,-0.02,8.265,4.21,34.80 ,present ,12.63 ,50.40 ,
21/07/2021,16:20:00,23.21,-0.318,0.922,-0.21,0.38,-3.40,-0.361,-0.04,8.262,4.21,34.00 ,present ,12.59 ,50.70 ,
21/07/2021,16:30:00,23.18,-0.359,0.716,-0.15,0.38,-3.40,-0.441,-0.04,8.265,4.21,33.59 ,present ,12.63 ,50.70 ,
21/07/2021,16:40:00,23.13,-0.329,0.646,-0.13,0.38,-3.40,-0.172,-0.04,8.265,4.21,33.30 ,present ,12.63 ,51.00 ,
21/07/2021,16:50:00,23.10,-0.326,0.809,-0.18,0.38,-3.40,-0.015,-0.04,8.265,4.21,33.20 ,present ,12.63 ,51.00 ,
21/07/2021,17:00:00,23.00,-0.171,0.855,-0.17,0.38,-3.40,0.043,-0.02,8.269,4.21,32.90 ,present ,12.60 ,51.00 ,
21/07/2021,17:10:00,22.98,-0.266,1.006,-0.23,0.38,-3.40,0.063,-0.03,8.272,4.21,33.20 ,present ,12.60 ,51.30 ,
21/07/2021,17:20:00,22.93,-0.076,1.063,-0.22,0.38,-3.40,-0.331,-0.01,8.272,4.21,32.90 ,present ,12.63 ,51.00 ,
21/07/2021,17:30:00,22.85,-0.206,0.914,-0.20,0.38,-3.40,-0.337,-0.02,8.276,4.21,32.59 ,present ,12.63 ,51.00 ,
21/07/2021,17:40:00,22.75,-0.528,0.783,-0.20,0.38,-3.40,-0.321,-0.07,8.279,4.21,32.50 ,present ,12.63 ,51.00 ,
21/07/2021,17:50:00,22.68,-0.346,0.752,-0.17,0.38,-3.40,-0.309,-0.04,8.283,4.21,32.20 ,present ,12.60 ,51.30 ,
21/07/2021,18:00:00,22.65,-0.374,0.703,-0.16,0.38,-3.40,-0.238,-0.05,8.283,4.21,32.20 ,present ,12.63 ,51.00 ,
21/07/2021,18:10:00,22.63,-0.433,0.683,-0.16,0.38,-3.40,-0.346,-0.05,8.283,4.21,32.00 ,present ,12.60 ,51.30 ,
21/07/2021,18:20:00,22.55,-0.500,0.638,-0.15,0.38,-3.40,-0.172,-0.06,8.287,4.21,31.90 ,present ,12.60 ,51.00 ,
21/07/2021,18:30:00,22.45,-0.616,0.637,-0.17,0.38,-3.40,-0.113,-0.08,8.290,4.21,31.70 ,present ,12.60 ,51.00 ,
21/07/2021,18:40:00,22.37,-0.350,0.588,-0.12,0.38,-3.40,-0.370,-0.04,8.294,4.21,31.20 ,present ,12.63 ,51.00 ,
21/07/2021,18:50:00,22.22,-0.454,0.515,-0.11,0.38,-3.40,-0.346,-0.06,8.297,4.21,30.90 ,present ,12.60 ,51.00 ,
21/07/2021,19:00:00,22.04,-0.673,0.445,-0.12,0.38,-3.40,-0.401,-0.09,8.305,4.21,30.60 ,present ,12.63 ,51.00 ,
21/07/2021,19:10:00,21.88,-0.723,0.381,-0.10,0.38,-3.40,-0.491,-0.09,8.312,4.21,30.70 ,present ,12.60 ,51.00 ,
21/07/2021,19:20:00,21.73,-0.659,0.298,-0.07,0.38,-3.40,-0.490,-0.08,8.315,4.21,30.30 ,present ,12.60 ,51.00 ,
21/07/2021,19:30:00,21.55,-0.804,0.256,-0.08,0.38,-3.40,-0.327,-0.10,8.323,4.21,30.10 ,present ,12.60 ,51.00 ,
21/07/2021,19:40:00,21.41,-0.823,0.270,-0.08,0.38,-3.40,-0.412,-0.11,8.326,4.21,29.80 ,present ,12.59 ,50.70 ,
21/07/2021,19:50:00,21.23,-0.669,0.231,-0.05,0.38,-3.40,-0.454,-0.09,8.333,4.21,29.80 ,present ,12.52 ,51.00 ,
21/07/2021,20:00:00,21.05,-0.925,0.194,-0.07,0.38,-3.40,-0.421,-0.12,8.341,4.21,29.50 ,present ,12.56 ,51.00 ,
21/07/2021,20:10:00,20.83,-0.976,0.172,-0.07,0.38,-3.40,-0.503,-0.13,8.348,4.20,29.30 ,present ,12.59 ,50.70 ,
21/07/2021,20:20:00,20.58,-0.877,0.094,-0.04,0.38,-3.40,-0.606,-0.12,8.359,4.21,28.90 ,present ,12.59 ,50.40 ,
21/07/2021,20:30:00,20.35,-0.922,0.049,-0.03,0.38,-3.40,-0.490,-0.12,8.366,4.20,28.60 ,present ,12.63 ,50.70 ,
21/07/2021,20:40:00,20.08,-0.977,0.060,-0.04,0.38,-3.40,-0.585,-0.13,8.377,4.21,28.20 ,present ,12.56 ,51.00 ,
21/07/2021,20:50:00,19.85,-0.989,0.051,-0.04,0.38,-3.40,-0.500,-0.13,8.384,4.20,28.00 ,present ,12.63 ,51.00 ,
21/07/2021,21:00:00,19.59,-1.124,0.032,-0.05,0.38,-3.40,-0.476,-0.15,8.395,4.21,27.60 ,present ,12.63 ,50.70 ,
21/07/2021,21:10:00,19.35,-0.991,0.048,-0.04,0.38,-3.40,-0.540,-0.13,8.403,4.20,27.40 ,present ,12.59 ,50.70 ,
21/07/2021,21:20:00,19.09,-0.980,0.037,-0.03,0.38,-3.40,-0.527,-0.13,8.414,4.20,27.30 ,present ,12.59 ,50.70 ,
21/07/2021,21:30:00,18.86,-0.902,0.040,-0.02,0.38,-3.40,-0.436,-0.12,8.421,4.20,27.10 ,present ,12.63 ,50.70 ,
21/07/2021,21:40:00,18.64,-0.895,0.028,-0.02,0.38,-3.40,-0.451,-0.12,8.428,4.20,26.90 ,present ,12.59 ,50.40 ,
21/07/2021,21:50:00,18.43,-1.045,-0.045,-0.01,0.38,-3.40,-0.606,-0.14,8.436,4.20,26.50 ,present ,12.56 ,50.40 ,
21/07/2021,22:00:00,18.12,-1.011,-0.022,-0.02,0.38,-3.40,-0.466,-0.14,8.447,4.21,25.60 ,present ,12.59 ,50.10 ,
21/07/2021,22:10:00,17.74,-1.125,-0.045,-0.02,0.38,-3.40,-0.582,-0.15,8.462,4.20,24.90 ,present ,12.52 ,50.40 ,
21/07/2021,22:20:00,17.47,-0.925,-0.019,0.00,0.38,-3.40,-0.544,-0.12,8.473,4.20,24.60 ,present ,12.56 ,51.00 ,
21/07/2021,22:30:00,17.24,-0.961,0.000,0.00,0.38,-3.40,-0.476,-0.13,8.480,4.20,24.70 ,present ,12.63 ,50.70 ,
21/07/2021,22:40:00,17.04,-0.909,0.000,0.00,0.38,-3.40,-0.496,-0.12,8.488,4.20,24.70 ,present ,12.63 ,51.00 ,
21/07/2021,22:50:00,16.82,-0.930,0.000,0.00,0.38,-3.40,-0.542,-0.12,8.495,4.20,24.70 ,present ,12.56 ,50.70 ,
21/07/2021,23:00:00,16.64,-0.816,0.000,0.00,0.38,-3.40,-0.430,-0.11,8.503,4.20,24.70 ,present ,12.56 ,50.70 ,
21/07/2021,23:10:00,16.50,-0.869,0.000,0.00,0.38,-3.40,-0.315,-0.12,8.506,4.20,24.90 ,present ,12.63 ,51.00 ,
21/07/2021,23:20:00,16.32,-0.679,0.000,0.00,0.38,-3.40,-0.351,-0.09,8.514,4.20,24.80 ,present ,12.60 ,51.00 ,
21/07/2021,23:30:00,16.24,-0.774,0.011,0.00,0.38,-3.40,-0.218,-0.10,8.518,4.20,24.80 ,present ,12.56 ,50.70 ,
21/07/2021,23:40:00,16.07,-0.692,0.000,0.00,0.38,-3.40,-0.286,-0.09,8.525,4.20,24.80 ,present ,12.56 ,51.00 ,
21/07/2021,23:50:00,15.96,-0.787,0.017,0.00,0.38,-3.40,-0.239,-0.11,8.529,4.20,24.90 ,present ,12.60 ,51.00 ,
22/07/2021,00:00:00,15.84,-0.648,0.000,0.00,0.38,-3.40,-0.208,-0.09,8.533,4.20,24.90 ,present ,12.59 ,50.70 ,
22/07/2021,00:10:00,15.75,-0.738,0.000,0.00,0.38,-3.40,-0.226,-0.10,8.536,4.20,24.90 ,present ,12.60 ,51.00 ,
22/07/2021,00:20:00,15.64,-0.646,0.000,0.00,0.38,-3.40,-0.193,-0.09,8.540,4.20,24.80 ,present ,12.59 ,50.70 ,
22/07/2021,00:30:00,15.57,-0.571,0.000,0.00,0.38,-3.40,-0.116,-0.08,8.544,4.20,24.80 ,present ,12.63 ,50.70 ,
22/07/2021,00:40:00,15.49,-0.723,0.000,0.00,0.38,-3.40,-0.195,-0.10,8.548,4.20,24.90 ,present ,12.63 ,51.00 ,
22/07/2021,00:50:00,15.39,-0.626,0.000,0.00,0.38,-3.40,-0.130,-0.08,8.551,4.20,24.80 ,present ,12.63 ,51.00 ,
22/07/2021,01:00:00,15.35,-0.717,0.000,0.00,0.38,-3.40,-0.085,-0.10,8.551,4.20,24.70 ,present ,12.63 ,51.00 ,
22/07/2021,01:10:00,15.23,-0.681,0.051,0.00,0.38,-3.40,-0.237,-0.09,8.555,4.20,24.20 ,present ,12.56 ,50.70 ,
22/07/2021,01:20:00,15.06,-0.785,0.000,0.00,0.38,-3.40,-0.201,-0.11,8.563,4.20,24.10 ,present ,12.60 ,51.00 ,
22/07/2021,01:30:00,14.93,-0.651,0.000,0.00,0.38,-3.40,-0.173,-0.09,8.566,4.20,23.90 ,present ,12.63 ,51.00 ,
22/07/2021,01:40:00,14.89,-0.649,0.000,0.00,0.38,-3.40,-0.181,-0.09,8.570,4.20,23.80 ,present ,12.56 ,50.70 ,
22/07/2021,01:50:00,14.77,-0.494,0.000,0.00,0.38,-3.40,-0.180,-0.06,8.574,4.20,23.80 ,present ,12.56 ,50.70 ,
22/07/2021,02:00:00,14.75,-0.678,0.000,0.00,0.38,-3.40,-0.077,-0.09,8.574,4.20,23.80 ,present ,12.56 ,51.00 ,
22/07/2021,02:10:00,14.63,-0.594,0.116,-0.01,0.38,-3.40,-0.122,-0.08,8.578,4.20,23.70 ,present ,12.56 ,50.70 ,
22/07/2021,02:20:00,14.62,-0.439,0.000,0.00,0.38,-3.40,-0.020,-0.06,8.578,4.20,23.90 ,present ,12.59 ,50.40 ,
22/07/2021,02:30:00,14.56,-0.625,0.133,-0.03,0.38,-3.40,-0.093,-0.08,8.582,4.20,24.00 ,present ,12.60 ,51.00 ,
22/07/2021,02:40:00,14.52,-0.613,0.000,0.00,0.38,-3.40,-0.090,-0.08,8.582,4.20,24.10 ,present ,12.59 ,50.70 ,
22/07/2021,02:50:00,14.44,-0.719,0.033,0.00,0.38,-3.40,-0.082,-0.10,8.585,4.20,23.80 ,present ,12.59 ,50.70 ,
22/07/2021,03:00:00,14.36,-0.594,0.084,0.00,0.38,-3.40,-0.069,-0.08,8.589,4.20,23.80 ,present ,12.60 ,51.00 ,
22/07/2021,03:10:00,14.28,-0.538,0.000,0.00,0.38,-3.40,-0.030,-0.07,8.593,4.20,23.70 ,present ,12.56 ,50.70 ,
22/07/2021,03:20:00,14.24,-0.622,0.063,0.00,0.38,-3.40,-0.128,-0.08,8.593,4.20,23.50 ,present ,12.59 ,50.70 ,
22/07/2021,03:30:00,14.21,-0.522,0.000,0.00,0.38,-3.40,-0.006,-0.07,8.593,4.20,23.60 ,present ,12.63 ,50.70 ,
22/07/2021,03:40:00,14.16,-0.518,0.145,-0.02,0.38,-3.40,-0.052,-0.07,8.597,4.20,23.30 ,present ,12.60 ,51.00 ,
22/07/2021,03:50:00,14.11,-0.458,0.157,-0.01,0.38,-3.40,0.054,-0.06,8.597,4.20,23.30 ,present ,12.59 ,50.70 ,
22/07/2021,04:00:00,14.12,-0.435,0.143,0.00,0.38,-3.40,0.015,-0.06,8.597,4.20,23.70 ,present ,12.56 ,51.30 ,
22/07/2021,04:10:00,14.14,-0.527,0.129,-0.01,0.38,-3.40,0.134,-0.07,8.597,4.20,23.90 ,present ,12.60 ,51.30 ,
22/07/2021,04:20:00,14.15,-0.586,0.142,-0.03,0.38,-3.40,0.016,-0.08,8.597,4.20,24.00 ,present ,12.56 ,51.30 ,
22/07/2021,04:30:00,14.17,-0.495,0.139,-0.01,0.38,-3.40,0.094,-0.06,8.597,4.20,24.10 ,present ,12.56 ,50.70 ,
22/07/2021,04:40:00,14.16,-0.623,0.152,-0.03,0.38,-3.40,0.076,-0.08,8.597,4.20,24.00 ,present ,12.59 ,50.70 ,
22/07/2021,04:50:00,14.17,-0.548,0.226,-0.05,0.38,-3.40,0.150,-0.07,8.597,4.20,24.00 ,present ,12.56 ,50.70 ,
22/07/2021,05:00:00,14.20,-0.427,0.228,-0.04,0.38,-3.40,0.014,-0.06,8.593,4.20,24.10 ,present ,12.56 ,51.00 ,
22/07/2021,05:10:00,14.18,-0.532,0.204,-0.04,0.38,-3.40,0.055,-0.07,8.597,4.21,24.20 ,present ,12.63 ,51.00 ,
22/07/2021,05:20:00,14.17,-0.383,0.195,-0.02,0.38,-3.40,-0.002,-0.05,8.597,4.20,24.10 ,present ,12.60 ,51.00 ,
22/07/2021,05:30:00,14.15,-0.517,0.197,-0.04,0.38,-3.40,-0.015,-0.07,8.597,4.20,24.00 ,present ,12.60 ,51.00 ,
22/07/2021,05:40:00,14.13,-0.532,0.185,-0.04,0.38,-3.40,0.002,-0.07,8.597,4.20,24.10 ,present ,12.59 ,50.70 ,
22/07/2021,05:50:00,14.14,-0.643,0.193,-0.05,0.38,-3.40,-0.030,-0.09,8.597,4.20,24.00 ,present ,12.56 ,50.70 ,
22/07/2021,06:00:00,14.10,-0.486,0.212,-0.04,0.38,-3.40,0.022,-0.06,8.597,4.20,23.90 ,present ,12.59 ,50.40 ,
22/07/2021,06:10:00,14.08,-0.465,0.181,-0.02,0.38,-3.40,-0.003,-0.06,8.601,4.20,23.70 ,present ,12.56 ,50.70 ,
22/07/2021,06:20:00,13.99,-0.632,0.165,-0.04,0.38,-3.40,-0.096,-0.08,8.604,4.20,23.20 ,present ,12.56 ,50.40 ,
22/07/2021,06:30:00,13.90,-0.527,0.167,-0.03,0.38,-3.40,-0.177,-0.07,8.604,4.20,23.00 ,present ,12.60 ,51.00 ,
22/07/2021,06:40:00,13.87,-0.319,0.180,0.00,0.38,-3.40,-0.103,-0.04,8.608,4.20,23.10 ,present ,12.60 ,51.00 ,
22/07/2021,06:50:00,13.89,-0.391,0.231,-0.04,0.38,-3.40,-0.110,-0.05,8.608,4.20,23.20 ,present ,12.59 ,50.70 ,
22/07/2021,07:00:00,13.90,-0.480,0.196,-0.03,0.38,-3.40,0.002,-0.06,8.604,4.20,23.50 ,present ,12.60 ,51.00 ,
22/07/2021,07:10:00,14.00,-0.411,0.250,-0.05,0.38,-3.40,0.170,-0.05,8.601,4.20,23.90 ,present ,12.60 ,51.30 ,
22/07/2021,07:20:00,14.08,-0.234,0.241,-0.02,0.38,-3.40,-0.010,-0.03,8.601,4.20,24.00 ,present ,12.56 ,51.00 ,
22/07/2021,07:30:00,14.16,-0.263,0.332,-0.06,0.38,-3.40,0.261,-0.03,8.597,4.20,24.70 ,present ,12.63 ,51.30 ,
22/07/2021,07:40:00,14.39,-0.173,0.339,-0.05,0.38,-3.40,0.212,-0.02,8.589,4.20,26.60 ,present ,12.64 ,52.20 ,
22/07/2021,07:50:00,14.57,-0.348,0.363,-0.08,0.38,-3.40,0.132,-0.04,8.582,4.21,27.30 ,present ,12.64 ,51.60 ,
22/07/2021,08:00:00,14.65,-0.064,0.383,-0.05,0.38,-3.40,0.044,0.00,8.578,4.21,28.00 ,present ,12.60 ,51.60 ,
22/07/2021,08:10:00,14.81,-0.332,0.327,-0.06,0.38,-3.40,0.058,-0.04,8.570,4.20,28.10 ,present ,12.63 ,51.00 ,
22/07/2021,08:20:00,14.89,-0.184,0.364,-0.06,0.38,-3.40,0.113,-0.02,8.570,4.21,28.60 ,present ,12.56 ,51.30 ,
22/07/2021,08:30:00,14.98,-0.248,0.392,-0.08,0.38,-3.40,0.169,-0.03,8.566,4.21,28.50 ,present ,12.63 ,50.70 ,
22/07/2021,08:40:00,15.03,-0.136,0.430,-0.08,0.38,-3.40,0.075,-0.01,8.563,4.21,28.10 ,present ,12.60 ,51.00 ,
22/07/2021,08:50:00,15.07,-0.182,0.427,-0.08,0.38,-3.40,0.020,-0.02,8.563,4.21,27.70 ,present ,12.63 ,50.40 ,
22/07/2021,09:00:00,15.12,-0.097,0.495,-0.10,0.38,-3.40,0.102,-0.01,8.559,4.20,27.50 ,present ,12.63 ,51.00 ,
22/07/2021,09:10:00,15.22,-0.031,0.563,-0.11,0.38,-3.40,0.185,0.00,8.555,4.21,27.70 ,present ,12.60 ,51.00 ,
22/07/2021,09:20:00,15.32,-0.113,0.537,-0.11,0.38,-3.40,0.070,-0.01,8.551,4.20,27.70 ,present ,12.60 ,51.30 ,
22/07/2021,09:30:00,15.44,0.003,0.593,-0.12,0.38,-3.40,0.095,0.00,8.548,4.20,27.60 ,present ,12.52 ,51.00 ,
22/07/2021,09:40:00,15.55,0.052,0.662,-0.14,0.38,-3.40,0.156,0.00,8.544,4.20,27.60 ,present ,12.56 ,51.00 ,
22/07/2021,09:50:00,15.76,0.102,0.686,-0.14,0.38,-3.40,0.029,0.01,8.536,4.21,27.40 ,present ,12.60 ,51.00 ,
22/07/2021,10:00:00,16.08,0.074,0.727,-0.15,0.38,-3.40,-0.146,0.01,8.525,4.20,27.60 ,present ,12.60 ,51.30 ,
22/07/2021,10:10:00,16.43,-0.049,0.662,-0.14,0.38,-3.40,-0.248,0.00,8.510,4.20,27.70 ,present ,12.66 ,50.70 ,
22/07/2021,10:20:00,16.84,-0.298,0.592,-0.15,0.38,-3.40,-0.526,-0.04,8.495,4.21,28.00 ,present ,12.56 ,51.30 ,
22/07/2021,10:30:00,17.32,-0.527,0.420,-0.11,0.38,-3.40,-0.653,-0.07,8.476,4.21,28.30 ,present ,12.63 ,51.30 ,
22/07/2021,10:40:00,17.88,-0.678,0.293,-0.08,0.38,-3.40,-0.672,-0.09,8.458,4.21,28.90 ,present ,12.56 ,51.30 ,
22/07/2021,10:50:00,18.37,-0.829,0.176,-0.06,0.38,-3.40,-0.641,-0.11,8.439,4.21,29.20 ,present ,12.60 ,51.30 ,
22/07/2021,11:00:00,18.84,-0.652,0.143,-0.02,0.38,-3.40,-0.574,-0.09,8.421,4.21,30.00 ,present ,12.67 ,51.60 ,
22/07/2021,11:10:00,19.19,-0.882,0.133,-0.05,0.38,-3.40,-0.585,-0.12,8.410,4.21,30.50 ,present ,12.64 ,51.60 ,
22/07/2021,11:20:00,19.43,-0.668,0.183,-0.04,0.38,-3.40,-0.370,-0.09,8.399,4.21,30.60 ,present ,12.60 ,51.60 ,
22/07/2021,11:30:00,19.67,-0.644,0.275,-0.07,0.38,-3.40,-0.111,-0.08,8.392,4.21,31.40 ,present ,12.60 ,51.30 ,
22/07/2021,11:40:00,19.92,-0.493,0.365,-0.08,0.38,-3.40,0.087,-0.06,8.381,4.21,31.90 ,present ,12.60 ,51.90 ,
22/07/2021,11:50:00,20.13,-0.655,0.287,-0.07,0.38,-3.40,-0.012,-0.08,8.373,4.21,32.30 ,present ,12.63 ,51.30 ,
22/07/2021,12:00:00,20.28,-0.849,0.284,-0.10,0.38,-3.40,-0.258,-0.11,8.370,4.21,32.90 ,present ,12.64 ,51.60 ,
22/07/2021,12:10:00,20.30,-0.796,0.286,-0.09,0.38,-3.40,-0.203,-0.10,8.366,4.21,33.00 ,present ,12.63 ,51.30 ,
22/07/2021,12:20:00,20.30,-0.723,0.327,-0.09,0.38,-3.40,0.045,-0.09,8.366,4.21,33.00 ,present ,12.63 ,51.30 ,
22/07/2021,12:30:00,20.16,-0.608,0.454,-0.12,0.38,-3.40,0.254,-0.08,8.373,4.21,33.20 ,present ,12.60 ,51.30 ,
22/07/2021,12:40:00,20.08,-0.673,0.540,-0.16,0.38,-3.40,0.508,-0.09,8.377,4.21,33.40 ,present ,12.63 ,51.30 ,
22/07/2021,12:50:00,19.96,-0.555,0.590,-0.16,0.38,-3.40,0.238,-0.07,8.381,4.21,33.80 ,present ,12.63 ,51.00 ,
22/07/2021,13:00:00,19.92,-0.512,0.736,-0.20,0.38,-3.40,0.339,-0.07,8.381,4.21,34.50 ,present ,12.60 ,51.60 ,
22/07/2021,13:10:00,19.83,-0.514,0.736,-0.21,0.38,-3.40,0.021,-0.07,8.384,4.21,35.59 ,present ,12.60 ,51.90 ,
22/07/2021,13:20:00,19.92,-0.590,0.718,-0.21,0.38,-3.40,-0.151,-0.08,8.381,4.21,36.70 ,present ,12.64 ,51.60 ,
22/07/2021,13:30:00,19.99,-0.373,0.708,-0.18,0.38,-3.40,-0.093,-0.05,8.381,4.21,37.90 ,present ,12.64 ,52.20 ,
22/07/2021,13:40:00,20.11,-0.340,0.761,-0.19,0.38,-3.40,-0.016,-0.04,8.373,4.21,38.40 ,present ,12.64 ,51.60 ,
22/07/2021,13:50:00,20.19,-0.429,0.819,-0.22,0.38,-3.40,0.008,-0.05,8.373,4.21,38.70 ,present ,12.67 ,51.60 ,
22/07/2021,14:00:00,20.39,-0.358,0.754,-0.19,0.38,-3.40,-0.123,-0.04,8.366,4.21,39.00 ,present ,12.63 ,51.30 ,
22/07/2021,14:10:00,20.59,-0.449,0.759,-0.20,0.38,-3.40,-0.160,-0.06,8.359,4.21,38.70 ,present ,12.60 ,51.60 ,
22/07/2021,14:20:00,20.62,-0.197,0.794,-0.18,0.38,-3.40,0.006,-0.02,8.355,4.21,38.30 ,present ,12.67 ,51.30 ,
22/07/2021,14:30:00,20.75,-0.091,1.030,-0.24,0.38,-3.40,0.305,-0.01,8.352,4.21,37.59 ,present ,12.63 ,51.30 ,
22/07/2021,14:40:00,20.74,0.025,1.279,-0.30,0.38,-3.40,0.248,0.00,8.352,4.21,37.50 ,present ,12.64 ,51.60 ,
22/07/2021,14:50:00,20.77,0.146,1.455,-0.35,0.38,-3.40,0.104,0.02,8.352,4.21,37.59 ,present ,12.67 ,51.60 ,
22/07/2021,15:00:00,20.94,0.089,1.559,-0.39,0.38,-3.40,-0.095,0.01,8.344,4.21,37.90 ,present ,12.63 ,51.30 ,
22/07/2021,15:10:00,21.15,0.370,1.495,-0.32,0.38,-3.40,-0.062,0.05,8.337,4.21,37.30 ,present ,12.60 ,51.30 ,
22/07/2021,15:20:00,21.29,0.074,1.416,-0.34,0.38,-3.40,-0.131,0.01,8.333,4.21,37.00 ,present ,12.63 ,51.00 ,
22/07/2021,15:30:00,21.35,-0.051,1.354,-0.33,0.38,-3.40,-0.145,0.00,8.330,4.21,36.40 ,present ,12.63 ,51.00 ,
22/07/2021,15:40:00,21.42,-0.183,1.319,-0.34,0.38,-3.40,-0.231,-0.02,8.326,4.21,36.09 ,present ,12.60 ,51.30 ,
22/07/2021,15:50:00,21.62,0.128,1.476,-0.34,0.38,-3.40,-0.006,0.01,8.319,4.21,35.50 ,present ,12.66 ,50.70 ,
22/07/2021,16:00:00,21.76,0.087,1.340,-0.30,0.38,-3.40,-0.352,0.01,8.315,4.21,34.50 ,present ,12.63 ,51.00 ,
22/07/2021,16:10:00,21.72,-0.260,1.004,-0.24,0.38,-3.40,-0.637,-0.03,8.315,4.21,33.50 ,present ,12.56 ,51.00 ,
22/07/2021,16:20:00,21.71,-0.401,0.730,-0.17,0.38,-3.40,-0.533,-0.05,8.315,4.21,32.90 ,present ,12.63 ,50.40 ,
22/07/2021,16:30:00,21.59,-0.402,0.610,-0.14,0.38,-3.40,-0.445,-0.05,8.323,4.21,32.50 ,present ,12.60 ,51.00 ,
22/07/2021,16:40:00,21.44,-0.597,0.564,-0.15,0.38,-3.40,-0.272,-0.08,8.326,4.21,32.00 ,present ,12.67 ,51.30 ,
22/07/2021,16:50:00,21.20,-0.407,0.594,-0.13,0.38,-3.40,-0.012,-0.05,8.333,4.21,31.40 ,present ,12.60 ,51.00 ,
22/07/2021,17:00:00,21.10,-0.381,0.799,-0.20,0.38,-3.40,0.102,-0.05,8.337,4.21,31.40 ,present ,12.60 ,51.30 ,
22/07/2021,17:10:00,20.94,-0.266,0.940,-0.23,0.38,-3.40,0.125,-0.03,8.344,4.21,31.10 ,present ,12.63 ,51.00 ,
22/07/2021,17:20:00,20.83,-0.069,1.027,-0.23,0.38,-3.40,-0.035,0.00,8.348,4.21,30.90 ,present ,12.56 ,50.70 ,
22/07/2021,17:30:00,20.72,-0.132,1.056,-0.25,0.38,-3.40,-0.176,-0.01,8.352,4.21,30.80 ,present ,12.63 ,50.70 ,
22/07/2021,17:40:00,20.68,-0.179,0.967,-0.23,0.38,-3.40,-0.240,-0.02,8.355,4.21,30.80 ,present ,12.63 ,51.00 ,
22/07/2021,17:50:00,20.60,-0.192,0.901,-0.21,0.38,-3.40,-0.338,-0.02,8.355,4.21,30.80 ,present ,12.60 ,51.00 ,
